13986,Jijamatabaug,t,2021-10-26 16:43:41.374765+05:30,2021-10-26 16:43:41.37479+05:30,,
13987,Shaniwarwada,t,2021-10-26 16:43:41.379285+05:30,2021-10-26 16:43:41.379309+05:30,,
13988,Ma Na Pa Nava Pul,t,2021-10-26 16:43:41.383988+05:30,2021-10-26 16:43:41.384012+05:30,,
13989,Shivaji Maharaj Putla,t,2021-10-26 16:43:41.388677+05:30,2021-10-26 16:43:41.388701+05:30,,
13990,Simla Office,t,2021-10-26 16:43:41.393138+05:30,2021-10-26 16:43:41.393201+05:30,,
13991,Shivajinagar,t,2021-10-26 16:43:41.397709+05:30,2021-10-26 16:43:41.397734+05:30,,
13992,Na Ta Wadi,t,2021-10-26 16:43:41.402493+05:30,2021-10-26 16:43:41.402517+05:30,,
13993,Na Ta Wadi,t,2021-10-26 16:43:41.4071+05:30,2021-10-26 16:43:41.407125+05:30,,
13994,Shivajinagar,t,2021-10-26 16:43:41.41159+05:30,2021-10-26 16:43:41.411615+05:30,,
13995,COEP Hostel,t,2021-10-26 16:43:41.41636+05:30,2021-10-26 16:43:41.416385+05:30,,
13996,Shivaji Maharaj Putla,t,2021-10-26 16:43:41.420974+05:30,2021-10-26 16:43:41.420998+05:30,,
13997,Ma Na Pa Nava Pul,t,2021-10-26 16:43:41.42587+05:30,2021-10-26 16:43:41.425894+05:30,,
13998,Kasba Peth Police Chowky,t,2021-10-26 16:43:41.430277+05:30,2021-10-26 16:43:41.430301+05:30,,
13999,Jijamatabaug,t,2021-10-26 16:43:41.434934+05:30,2021-10-26 16:43:41.434958+05:30,,
14000,Phadke Haud,t,2021-10-26 16:43:41.439448+05:30,2021-10-26 16:43:41.439472+05:30,,
14001,Apollo Talkies,t,2021-10-26 16:43:41.443918+05:30,2021-10-26 16:43:41.443943+05:30,,
14002,Power House Rastapeth,t,2021-10-26 16:43:41.44869+05:30,2021-10-26 16:43:41.448714+05:30,,
14003,Nana Peth,t,2021-10-26 16:43:41.453282+05:30,2021-10-26 16:43:41.453307+05:30,,
14004,AD Camp Chowk,t,2021-10-26 16:43:41.457876+05:30,2021-10-26 16:43:41.4579+05:30,,
14005,Ramoshigate,t,2021-10-26 16:43:41.462428+05:30,2021-10-26 16:43:41.462452+05:30,,
14006,Juna Motor Stand,t,2021-10-26 16:43:41.466933+05:30,2021-10-26 16:43:41.466958+05:30,,
14007,Chudaman Talim,t,2021-10-26 16:43:41.471798+05:30,2021-10-26 16:43:41.471823+05:30,,
14008,Juna Pulgate,t,2021-10-26 16:43:41.476762+05:30,2021-10-26 16:43:41.476786+05:30,,
14009,Mahatma Gandhi Stand,t,2021-10-26 16:43:41.481269+05:30,2021-10-26 16:43:41.481294+05:30,,
14010,Limb Center,t,2021-10-26 16:43:41.485902+05:30,2021-10-26 16:43:41.485926+05:30,,
14011,Military Hospital Vanawadi ,t,2021-10-26 16:43:41.490468+05:30,2021-10-26 16:43:41.490492+05:30,,
14012,Vanwadi Corner,t,2021-10-26 16:43:41.495191+05:30,2021-10-26 16:43:41.495216+05:30,,
14013,Vanwadi Bazar,t,2021-10-26 16:43:41.499866+05:30,2021-10-26 16:43:41.49989+05:30,,
14014,Shinde Chhatri,t,2021-10-26 16:43:41.504554+05:30,2021-10-26 16:43:41.504579+05:30,,
14015,Netajinagar,t,2021-10-26 16:43:41.509221+05:30,2021-10-26 16:43:41.509246+05:30,,
14016,Lullanagar,t,2021-10-26 16:43:41.513911+05:30,2021-10-26 16:43:41.513935+05:30,,
14017,Kamela,t,2021-10-26 16:43:41.518922+05:30,2021-10-26 16:43:41.518949+05:30,,
14018,Jyoti English School,t,2021-10-26 16:43:41.523892+05:30,2021-10-26 16:43:41.523916+05:30,,
14019,NIBM Road,t,2021-10-26 16:43:41.528678+05:30,2021-10-26 16:43:41.528703+05:30,,
14020,Siddharthnagar,t,2021-10-26 16:43:41.533308+05:30,2021-10-26 16:43:41.533337+05:30,,
14021,Hadapsar Gadital,t,2021-10-26 16:43:41.538122+05:30,2021-10-26 16:43:41.538147+05:30,,
14022,Hadapsargaon,t,2021-10-26 16:43:41.542831+05:30,2021-10-26 16:43:41.542855+05:30,,
14023,Bhaji Mandai Hadapsar,t,2021-10-26 16:43:41.547716+05:30,2021-10-26 16:43:41.54774+05:30,,
14024,Canal,t,2021-10-26 16:43:41.552419+05:30,2021-10-26 16:43:41.552443+05:30,,
14025,Kale Colony,t,2021-10-26 16:43:41.556966+05:30,2021-10-26 16:43:41.55699+05:30,,
14026,Shivaji Maharaj Putla Sasanenagar,t,2021-10-26 16:43:41.561918+05:30,2021-10-26 16:43:41.561942+05:30,,
14027,Sasanenagar,t,2021-10-26 16:43:41.56664+05:30,2021-10-26 16:43:41.566664+05:30,,
14028,Chintamaninagar Handewadi Road,t,2021-10-26 16:43:41.571264+05:30,2021-10-26 16:43:41.571288+05:30,,
14029,Ganga Village,t,2021-10-26 16:43:41.575949+05:30,2021-10-26 16:43:41.575973+05:30,,
14030,Udyognagar,t,2021-10-26 16:43:41.580712+05:30,2021-10-26 16:43:41.580736+05:30,,
14031,SiddhiVinayak Vastu,t,2021-10-26 16:43:41.585819+05:30,2021-10-26 16:43:41.585843+05:30,,
14032,Satavnagar,t,2021-10-26 16:43:41.590636+05:30,2021-10-26 16:43:41.59066+05:30,,
14033,JSPM College Phata,t,2021-10-26 16:43:41.595309+05:30,2021-10-26 16:43:41.595333+05:30,,
14034,JSPM college,t,2021-10-26 16:43:41.600124+05:30,2021-10-26 16:43:41.600149+05:30,,
14035,JSPM college,t,2021-10-26 16:43:41.604905+05:30,2021-10-26 16:43:41.60493+05:30,,
14036,JSPM College Phata,t,2021-10-26 16:43:41.610007+05:30,2021-10-26 16:43:41.610061+05:30,,
14037,Satavnagar,t,2021-10-26 16:43:41.61493+05:30,2021-10-26 16:43:41.614954+05:30,,
14038,SiddhiVinayak Vastu,t,2021-10-26 16:43:41.619951+05:30,2021-10-26 16:43:41.619975+05:30,,
14039,Udyognagar,t,2021-10-26 16:43:41.62509+05:30,2021-10-26 16:43:41.625117+05:30,,
14040,Ganga Village,t,2021-10-26 16:43:41.630107+05:30,2021-10-26 16:43:41.630133+05:30,,
14041,Chintamaninagar Handewadi Road,t,2021-10-26 16:43:41.63517+05:30,2021-10-26 16:43:41.635194+05:30,,
14042,Sasanenagar,t,2021-10-26 16:43:41.639965+05:30,2021-10-26 16:43:41.639989+05:30,,
14043,Shivaji Maharaj Putla Sasanenagar,t,2021-10-26 16:43:41.644873+05:30,2021-10-26 16:43:41.644898+05:30,,
14044,Kale Colony,t,2021-10-26 16:43:41.649496+05:30,2021-10-26 16:43:41.64952+05:30,,
14045,Canal,t,2021-10-26 16:43:41.654248+05:30,2021-10-26 16:43:41.654273+05:30,,
14046,Bhaji Mandai Hadapsar,t,2021-10-26 16:43:41.659147+05:30,2021-10-26 16:43:41.659171+05:30,,
14047,Hadapsargaon,t,2021-10-26 16:43:41.663852+05:30,2021-10-26 16:43:41.663876+05:30,,
14048,Hadapsar Gadital,t,2021-10-26 16:43:41.668457+05:30,2021-10-26 16:43:41.668482+05:30,,
14049,Mohammadwadigaon,t,2021-10-26 16:43:41.673224+05:30,2021-10-26 16:43:41.673249+05:30,,
14050,Tarwadevasti,t,2021-10-26 16:43:41.678112+05:30,2021-10-26 16:43:41.678137+05:30,,
14051,Wadkarmala,t,2021-10-26 16:43:41.682894+05:30,2021-10-26 16:43:41.682918+05:30,,
14052,Harihareshwar Mandir,t,2021-10-26 16:43:41.687791+05:30,2021-10-26 16:43:41.687814+05:30,,
14053,Sayyadnagar,t,2021-10-26 16:43:41.692703+05:30,2021-10-26 16:43:41.692728+05:30,,
14054,Talathi Chowk,t,2021-10-26 16:43:41.697654+05:30,2021-10-26 16:43:41.697679+05:30,,
14055,Railway Crossing Sasanenagar,t,2021-10-26 16:43:41.702582+05:30,2021-10-26 16:43:41.702607+05:30,,
14056,Sasanenagar,t,2021-10-26 16:43:41.707411+05:30,2021-10-26 16:43:41.707435+05:30,,
14057,Kanifnath Society,t,2021-10-26 16:43:41.711951+05:30,2021-10-26 16:43:41.711976+05:30,,
14058,Jakat Naka Mohammadwadi,t,2021-10-26 16:43:41.716746+05:30,2021-10-26 16:43:41.71677+05:30,,
14059,Bhaji Mandai Hadapsar,t,2021-10-26 16:43:41.721526+05:30,2021-10-26 16:43:41.72155+05:30,,
14060,Hadapsar Gadital,t,2021-10-26 16:43:41.726568+05:30,2021-10-26 16:43:41.726592+05:30,,
14061,Hadapsar Gadital,t,2021-10-26 16:43:41.731406+05:30,2021-10-26 16:43:41.73143+05:30,,
14062,Bhaji Mandai Hadapsar,t,2021-10-26 16:43:41.736237+05:30,2021-10-26 16:43:41.736262+05:30,,
14063,Jakat Naka Mohammadwadi,t,2021-10-26 16:43:41.741222+05:30,2021-10-26 16:43:41.741247+05:30,,
14064,Kanifnath Society,t,2021-10-26 16:43:41.746004+05:30,2021-10-26 16:43:41.746055+05:30,,
14065,Sasanenagar,t,2021-10-26 16:43:41.750923+05:30,2021-10-26 16:43:41.750947+05:30,,
14066,Railway Crossing Sasanenagar,t,2021-10-26 16:43:41.755834+05:30,2021-10-26 16:43:41.755859+05:30,,
14067,Talathi Chowk,t,2021-10-26 16:43:41.760783+05:30,2021-10-26 16:43:41.760807+05:30,,
14068,Sayyadnagar,t,2021-10-26 16:43:41.765449+05:30,2021-10-26 16:43:41.765473+05:30,,
14069,Harihareshwar Mandir,t,2021-10-26 16:43:41.77012+05:30,2021-10-26 16:43:41.770145+05:30,,
14070,Wadkarmala,t,2021-10-26 16:43:41.77522+05:30,2021-10-26 16:43:41.775344+05:30,,
14071,Tarwadevasti,t,2021-10-26 16:43:41.780069+05:30,2021-10-26 16:43:41.780096+05:30,,
14072,Mohammadwadigaon,t,2021-10-26 16:43:41.784886+05:30,2021-10-26 16:43:41.784911+05:30,,
14073,Shivajinagar,t,2021-10-26 16:43:41.789713+05:30,2021-10-26 16:43:41.789738+05:30,,
14074,COEP Hostel,t,2021-10-26 16:43:41.794406+05:30,2021-10-26 16:43:41.79443+05:30,,
14075,Shivaji Maharaj Putla,t,2021-10-26 16:43:41.799047+05:30,2021-10-26 16:43:41.799076+05:30,,
14076,Ma Na Pa Nava Pul,t,2021-10-26 16:43:41.80379+05:30,2021-10-26 16:43:41.803814+05:30,,
14077,Kasba Peth Police Chowky,t,2021-10-26 16:43:41.808917+05:30,2021-10-26 16:43:41.808941+05:30,,
14078,Vasant Talkies,t,2021-10-26 16:43:41.81373+05:30,2021-10-26 16:43:41.813754+05:30,,
14079,Gadikhana,t,2021-10-26 16:43:41.818819+05:30,2021-10-26 16:43:41.818843+05:30,,
14080,Shahu Chowk,t,2021-10-26 16:43:41.82365+05:30,2021-10-26 16:43:41.823674+05:30,,
14081,Shivaji Maratha Highschool,t,2021-10-26 16:43:41.828326+05:30,2021-10-26 16:43:41.82835+05:30,,
14082,Gokul Bhavan,t,2021-10-26 16:43:41.832916+05:30,2021-10-26 16:43:41.83294+05:30,,
14083,Swargate,t,2021-10-26 16:43:41.837853+05:30,2021-10-26 16:43:41.837877+05:30,,
14084,Lakshminarayan,t,2021-10-26 16:43:41.842771+05:30,2021-10-26 16:43:41.842795+05:30,,
14085,Kirloskar Press,t,2021-10-26 16:43:41.847755+05:30,2021-10-26 16:43:41.84778+05:30,,
14086,Ahireshwarwadi,t,2021-10-26 16:43:41.852486+05:30,2021-10-26 16:43:41.852511+05:30,,
14087,Mukundnagar,t,2021-10-26 16:43:41.857204+05:30,2021-10-26 16:43:41.85723+05:30,,
14088,Maharshinagar,t,2021-10-26 16:43:41.862064+05:30,2021-10-26 16:43:41.86209+05:30,,
14089,Sant Namdev Vidyalay,t,2021-10-26 16:43:41.867066+05:30,2021-10-26 16:43:41.867091+05:30,,
14090,Giridhar Bhavan,t,2021-10-26 16:43:41.87232+05:30,2021-10-26 16:43:41.872346+05:30,,
14091,Vakhar Mahamandal Marketyard,t,2021-10-26 16:43:41.877815+05:30,2021-10-26 16:43:41.87784+05:30,,
14092,Godown Gultekdi,t,2021-10-26 16:43:41.883131+05:30,2021-10-26 16:43:41.883156+05:30,,
14093,Marketyard,t,2021-10-26 16:43:41.887798+05:30,2021-10-26 16:43:41.887823+05:30,,
14094,Marketyard,t,2021-10-26 16:43:41.892904+05:30,2021-10-26 16:43:41.892929+05:30,,
14095,Godown Gultekdi,t,2021-10-26 16:43:41.897753+05:30,2021-10-26 16:43:41.897778+05:30,,
14096,Vakhar Mahamandal Marketyard,t,2021-10-26 16:43:41.902596+05:30,2021-10-26 16:43:41.902621+05:30,,
14097,Giridhar Bhavan,t,2021-10-26 16:43:41.907272+05:30,2021-10-26 16:43:41.907296+05:30,,
14098,Sant Namdev Vidyalay,t,2021-10-26 16:43:41.912349+05:30,2021-10-26 16:43:41.912374+05:30,,
14099,Maharshinagar,t,2021-10-26 16:43:41.917071+05:30,2021-10-26 16:43:41.917097+05:30,,
14100,Mukundnagar,t,2021-10-26 16:43:41.921918+05:30,2021-10-26 16:43:41.921943+05:30,,
14101,Ahireshwarwadi,t,2021-10-26 16:43:41.926679+05:30,2021-10-26 16:43:41.926703+05:30,,
14102,Kirloskar Press,t,2021-10-26 16:43:41.931506+05:30,2021-10-26 16:43:41.931531+05:30,,
14103,Lakshminarayan,t,2021-10-26 16:43:41.936299+05:30,2021-10-26 16:43:41.936324+05:30,,
14104,Swargate,t,2021-10-26 16:43:41.941109+05:30,2021-10-26 16:43:41.941134+05:30,,
14105,Sarasbaug,t,2021-10-26 16:43:41.94588+05:30,2021-10-26 16:43:41.945906+05:30,,
14106,Bhikardas Maruti,t,2021-10-26 16:43:41.951394+05:30,2021-10-26 16:43:41.951419+05:30,,
14107,Shanipar,t,2021-10-26 16:43:41.956046+05:30,2021-10-26 16:43:41.956076+05:30,,
14108,Appa Balawant Chowk,t,2021-10-26 16:43:41.960837+05:30,2021-10-26 16:43:41.960862+05:30,,
14109,Dakshinmukhi Maruti,t,2021-10-26 16:43:41.965871+05:30,2021-10-26 16:43:41.965896+05:30,,
14110,Shaniwarwada,t,2021-10-26 16:43:41.970514+05:30,2021-10-26 16:43:41.970539+05:30,,
14111,Ma Na Pa Nava Pul,t,2021-10-26 16:43:41.975226+05:30,2021-10-26 16:43:41.975251+05:30,,
14112,Shivaji Maharaj Putla,t,2021-10-26 16:43:41.979845+05:30,2021-10-26 16:43:41.97987+05:30,,
14113,Simla Office,t,2021-10-26 16:43:41.984688+05:30,2021-10-26 16:43:41.984713+05:30,,
14114,Shivajinagar,t,2021-10-26 16:43:41.989791+05:30,2021-10-26 16:43:41.989816+05:30,,
14115,Marketyard,t,2021-10-26 16:43:41.99487+05:30,2021-10-26 16:43:41.994895+05:30,,
14116,Gangadham,t,2021-10-26 16:43:42.000605+05:30,2021-10-26 16:43:42.00063+05:30,,
14117,Defence Colony,t,2021-10-26 16:43:42.00529+05:30,2021-10-26 16:43:42.005315+05:30,,
14118,Mount Carmel School,t,2021-10-26 16:43:42.010074+05:30,2021-10-26 16:43:42.0101+05:30,,
14119,Lullanagar,t,2021-10-26 16:43:42.014799+05:30,2021-10-26 16:43:42.014828+05:30,,
14120,Kamela,t,2021-10-26 16:43:42.019762+05:30,2021-10-26 16:43:42.019787+05:30,,
14121,U Co Bank,t,2021-10-26 16:43:42.024599+05:30,2021-10-26 16:43:42.024624+05:30,,
14122,Kondhwa Shala,t,2021-10-26 16:43:42.029464+05:30,2021-10-26 16:43:42.029489+05:30,,
14123,Kondhwa Kh,t,2021-10-26 16:43:42.034211+05:30,2021-10-26 16:43:42.034235+05:30,,
14124,Chaitanya Vidyalay,t,2021-10-26 16:43:42.038895+05:30,2021-10-26 16:43:42.038923+05:30,,
14125,Kondhwa Police Station,t,2021-10-26 16:43:42.043733+05:30,2021-10-26 16:43:42.043758+05:30,,
14126,Talab Company,t,2021-10-26 16:43:42.048514+05:30,2021-10-26 16:43:42.048538+05:30,,
14127,Ramdas Maral,t,2021-10-26 16:43:42.053406+05:30,2021-10-26 16:43:42.05343+05:30,,
14128,Suryakiran Khat Karkhana,t,2021-10-26 16:43:42.058333+05:30,2021-10-26 16:43:42.058357+05:30,,
14129,Khadi Machine Katraj Kondhwa Road,t,2021-10-26 16:43:42.063119+05:30,2021-10-26 16:43:42.063143+05:30,,
14130,Lonkarvasti,t,2021-10-26 16:43:42.06833+05:30,2021-10-26 16:43:42.068354+05:30,,
14131,Kondhwa Hospital,t,2021-10-26 16:43:42.073461+05:30,2021-10-26 16:43:42.073485+05:30,,
14132,Kondhwa Hospital,t,2021-10-26 16:43:42.07878+05:30,2021-10-26 16:43:42.078804+05:30,,
14133,Lonkarvasti,t,2021-10-26 16:43:42.083587+05:30,2021-10-26 16:43:42.083611+05:30,,
14134,Khadi Machine Katraj Kondhwa Road,t,2021-10-26 16:43:42.088286+05:30,2021-10-26 16:43:42.08831+05:30,,
14135,Suryakiran Khat Karkhana,t,2021-10-26 16:43:42.093132+05:30,2021-10-26 16:43:42.093202+05:30,,
14136,Ramdas Maral,t,2021-10-26 16:43:42.097896+05:30,2021-10-26 16:43:42.09792+05:30,,
14137,Talab Company,t,2021-10-26 16:43:42.102668+05:30,2021-10-26 16:43:42.102692+05:30,,
14138,Kondhwa Police Station,t,2021-10-26 16:43:42.107554+05:30,2021-10-26 16:43:42.107578+05:30,,
14139,Chaitanya Vidyalay,t,2021-10-26 16:43:42.112415+05:30,2021-10-26 16:43:42.112439+05:30,,
14140,Kondhwa Kh,t,2021-10-26 16:43:42.117005+05:30,2021-10-26 16:43:42.117061+05:30,,
14141,Kondhwa Shala,t,2021-10-26 16:43:42.1221+05:30,2021-10-26 16:43:42.122129+05:30,,
14142,U Co Bank,t,2021-10-26 16:43:42.127141+05:30,2021-10-26 16:43:42.127166+05:30,,
14143,Kamela,t,2021-10-26 16:43:42.13198+05:30,2021-10-26 16:43:42.132004+05:30,,
14144,Lullanagar,t,2021-10-26 16:43:42.136657+05:30,2021-10-26 16:43:42.136681+05:30,,
14145,Mount Carmel School,t,2021-10-26 16:43:42.141257+05:30,2021-10-26 16:43:42.141282+05:30,,
14146,Defence Colony,t,2021-10-26 16:43:42.146093+05:30,2021-10-26 16:43:42.146117+05:30,,
14147,Gangadham,t,2021-10-26 16:43:42.15084+05:30,2021-10-26 16:43:42.150864+05:30,,
14148,Marketyard,t,2021-10-26 16:43:42.155608+05:30,2021-10-26 16:43:42.155632+05:30,,
14149,Hadapsar Gadital,t,2021-10-26 16:43:42.160403+05:30,2021-10-26 16:43:42.160427+05:30,,
14150,Hadapsargaon,t,2021-10-26 16:43:42.164962+05:30,2021-10-26 16:43:42.164986+05:30,,
14151,Smashan Bhumi Rasta,t,2021-10-26 16:43:42.169741+05:30,2021-10-26 16:43:42.169766+05:30,,
14152,Sadhana Vidyalay,t,2021-10-26 16:43:42.174499+05:30,2021-10-26 16:43:42.174523+05:30,,
14153,Tupemala,t,2021-10-26 16:43:42.179409+05:30,2021-10-26 16:43:42.179433+05:30,,
14154,Sadu Nanavasti,t,2021-10-26 16:43:42.184073+05:30,2021-10-26 16:43:42.184099+05:30,,
14155,Vitthal Mandir Hadapsar,t,2021-10-26 16:43:42.188896+05:30,2021-10-26 16:43:42.18892+05:30,,
14156,Lakudvasti,t,2021-10-26 16:43:42.193886+05:30,2021-10-26 16:43:42.19391+05:30,,
14157,Sadesatranali,t,2021-10-26 16:43:42.198612+05:30,2021-10-26 16:43:42.198636+05:30,,
14158,Sadesatranali,t,2021-10-26 16:43:42.203609+05:30,2021-10-26 16:43:42.203634+05:30,,
14159,Lakudvasti,t,2021-10-26 16:43:42.208637+05:30,2021-10-26 16:43:42.208662+05:30,,
14160,Vitthal Mandir Hadapsar,t,2021-10-26 16:43:42.213311+05:30,2021-10-26 16:43:42.213336+05:30,,
14161,Sadu Nanavasti,t,2021-10-26 16:43:42.218298+05:30,2021-10-26 16:43:42.218323+05:30,,
14162,Tupemala,t,2021-10-26 16:43:42.223135+05:30,2021-10-26 16:43:42.223159+05:30,,
14163,Sadhana Vidyalay,t,2021-10-26 16:43:42.227892+05:30,2021-10-26 16:43:42.227916+05:30,,
14164,Smashan Bhumi Rasta,t,2021-10-26 16:43:42.23262+05:30,2021-10-26 16:43:42.232644+05:30,,
14165,Hadapsargaon,t,2021-10-26 16:43:42.237354+05:30,2021-10-26 16:43:42.237379+05:30,,
14166,Hadapsar Gadital,t,2021-10-26 16:43:42.242247+05:30,2021-10-26 16:43:42.242272+05:30,,
14167,Mahatma Gandhi Stand,t,2021-10-26 16:43:42.2469+05:30,2021-10-26 16:43:42.246925+05:30,,
14168,Golibar Maidan,t,2021-10-26 16:43:42.25211+05:30,2021-10-26 16:43:42.252134+05:30,,
14169,Meera Society,t,2021-10-26 16:43:42.256898+05:30,2021-10-26 16:43:42.256922+05:30,,
14170,ST Vibhagiya Karyalay,t,2021-10-26 16:43:42.261753+05:30,2021-10-26 16:43:42.261778+05:30,,
14171,Ghorpade Peth,t,2021-10-26 16:43:42.266529+05:30,2021-10-26 16:43:42.266554+05:30,,
14172,Swargate Depo,t,2021-10-26 16:43:42.282146+05:30,2021-10-26 16:43:42.282171+05:30,,
14173,Swargate,t,2021-10-26 16:43:42.300352+05:30,2021-10-26 16:43:42.300379+05:30,,
14174,Swargate,t,2021-10-26 16:43:42.320971+05:30,2021-10-26 16:43:42.320997+05:30,,
14175,Swargate Depo,t,2021-10-26 16:43:42.327552+05:30,2021-10-26 16:43:42.327582+05:30,,
14176,Ghorpade Peth,t,2021-10-26 16:43:42.334851+05:30,2021-10-26 16:43:42.334877+05:30,,
14177,ST Vibhagiya Karyalay,t,2021-10-26 16:43:42.341467+05:30,2021-10-26 16:43:42.34159+05:30,,
14178,Meera Society,t,2021-10-26 16:43:42.349713+05:30,2021-10-26 16:43:42.349743+05:30,,
14179,Golibar Maidan,t,2021-10-26 16:43:42.356133+05:30,2021-10-26 16:43:42.356158+05:30,,
14180,Mahatma Gandhi Stand,t,2021-10-26 16:43:42.362131+05:30,2021-10-26 16:43:42.362156+05:30,,
14181,Swargate Depo,t,2021-10-26 16:43:42.368343+05:30,2021-10-26 16:43:42.368368+05:30,,
14182,Nehru Stadium,t,2021-10-26 16:43:42.374534+05:30,2021-10-26 16:43:42.374559+05:30,,
14183,Mitra Mandal Sabhagruha,t,2021-10-26 16:43:42.3809+05:30,2021-10-26 16:43:42.380925+05:30,,
14184,Parvatigaon,t,2021-10-26 16:43:42.387219+05:30,2021-10-26 16:43:42.387244+05:30,,
14185,Lakshminagar Corner,t,2021-10-26 16:43:42.393068+05:30,2021-10-26 16:43:42.393094+05:30,,
14186,Sarang Society,t,2021-10-26 16:43:42.398952+05:30,2021-10-26 16:43:42.398977+05:30,,
14187,Dashbhuja Ganpati,t,2021-10-26 16:43:42.404919+05:30,2021-10-26 16:43:42.404944+05:30,,
14188,Chintamani Society,t,2021-10-26 16:43:42.410844+05:30,2021-10-26 16:43:42.41087+05:30,,
14189,Sahkarnagar,t,2021-10-26 16:43:42.417119+05:30,2021-10-26 16:43:42.417185+05:30,,
14190,Sahkarnagar,t,2021-10-26 16:43:42.423492+05:30,2021-10-26 16:43:42.423518+05:30,,
14191,Chintamani Society,t,2021-10-26 16:43:42.430215+05:30,2021-10-26 16:43:42.43024+05:30,,
14192,Dashbhuja Ganpati,t,2021-10-26 16:43:42.436006+05:30,2021-10-26 16:43:42.436064+05:30,,
14193,Sarang Society,t,2021-10-26 16:43:42.442216+05:30,2021-10-26 16:43:42.442242+05:30,,
14194,Lakshminagar Corner,t,2021-10-26 16:43:42.448333+05:30,2021-10-26 16:43:42.448359+05:30,,
14195,Lakshminagar Police Chowky,t,2021-10-26 16:43:42.454541+05:30,2021-10-26 16:43:42.454566+05:30,,
14196,Pahadi Dawakhana,t,2021-10-26 16:43:42.46037+05:30,2021-10-26 16:43:42.460401+05:30,,
14197,Parvati Payatha,t,2021-10-26 16:43:42.466483+05:30,2021-10-26 16:43:42.466508+05:30,,
14198,Parvatigaon,t,2021-10-26 16:43:42.472209+05:30,2021-10-26 16:43:42.472234+05:30,,
14199,Mitra Mandal Sabhagruha,t,2021-10-26 16:43:42.47822+05:30,2021-10-26 16:43:42.478246+05:30,,
14200,Lakshminarayan,t,2021-10-26 16:43:42.484349+05:30,2021-10-26 16:43:42.484374+05:30,,
14201,Swargate,t,2021-10-26 16:43:42.490227+05:30,2021-10-26 16:43:42.49034+05:30,,
14202,Chintamani Dnyanpith,t,2021-10-26 16:43:42.49613+05:30,2021-10-26 16:43:42.496156+05:30,,
14203,Narayaninagar,t,2021-10-26 16:43:42.502751+05:30,2021-10-26 16:43:42.50278+05:30,,
14204,Mangdenagar,t,2021-10-26 16:43:42.509059+05:30,2021-10-26 16:43:42.509086+05:30,,
14205,Saisiddhi,t,2021-10-26 16:43:42.515058+05:30,2021-10-26 16:43:42.515084+05:30,,
14206,Avadhoot Society,t,2021-10-26 16:43:42.521509+05:30,2021-10-26 16:43:42.521534+05:30,,
14207,Pawan Society,t,2021-10-26 16:43:42.527606+05:30,2021-10-26 16:43:42.527631+05:30,,
14208,Nilgiri Society,t,2021-10-26 16:43:42.534913+05:30,2021-10-26 16:43:42.534939+05:30,,
14209,Samudri Society,t,2021-10-26 16:43:42.540856+05:30,2021-10-26 16:43:42.540882+05:30,,
14210,Mahendra Market,t,2021-10-26 16:43:42.547191+05:30,2021-10-26 16:43:42.547216+05:30,,
14211,Chintamani School,t,2021-10-26 16:43:42.553617+05:30,2021-10-26 16:43:42.553642+05:30,,
14212,Bharati Vidyapeeth,t,2021-10-26 16:43:42.56011+05:30,2021-10-26 16:43:42.560136+05:30,,
14213,Bharati Vidyapeeth Shala,t,2021-10-26 16:43:42.566544+05:30,2021-10-26 16:43:42.566569+05:30,,
14214,Rajaram Gas,t,2021-10-26 16:43:42.572619+05:30,2021-10-26 16:43:42.572645+05:30,,
14215,Sarpodyan,t,2021-10-26 16:43:42.579003+05:30,2021-10-26 16:43:42.579062+05:30,,
14216,Morebaug,t,2021-10-26 16:43:42.585083+05:30,2021-10-26 16:43:42.585109+05:30,,
14217,Katraj,t,2021-10-26 16:43:42.591198+05:30,2021-10-26 16:43:42.591223+05:30,,
14218,Katraj,t,2021-10-26 16:43:42.596998+05:30,2021-10-26 16:43:42.597051+05:30,,
14219,Morebaug,t,2021-10-26 16:43:42.601924+05:30,2021-10-26 16:43:42.601948+05:30,,
14220,Sarpodyan,t,2021-10-26 16:43:42.606656+05:30,2021-10-26 16:43:42.60668+05:30,,
14221,Rajaram Gas,t,2021-10-26 16:43:42.611592+05:30,2021-10-26 16:43:42.611616+05:30,,
14222,Bharati Vidyapeeth Shala,t,2021-10-26 16:43:42.61631+05:30,2021-10-26 16:43:42.616334+05:30,,
14223,Bharati Vidyapeeth,t,2021-10-26 16:43:42.621293+05:30,2021-10-26 16:43:42.621317+05:30,,
14224,Chintamani School,t,2021-10-26 16:43:42.626071+05:30,2021-10-26 16:43:42.626097+05:30,,
14225,Mahendra Market,t,2021-10-26 16:43:42.630806+05:30,2021-10-26 16:43:42.63083+05:30,,
14226,Samudri Society,t,2021-10-26 16:43:42.635531+05:30,2021-10-26 16:43:42.635555+05:30,,
14227,Nilgiri Society,t,2021-10-26 16:43:42.640477+05:30,2021-10-26 16:43:42.640501+05:30,,
14228,Pawan Society,t,2021-10-26 16:43:42.645114+05:30,2021-10-26 16:43:42.645165+05:30,,
14229,Avadhoot Society,t,2021-10-26 16:43:42.650075+05:30,2021-10-26 16:43:42.6501+05:30,,
14230,Saisiddhi,t,2021-10-26 16:43:42.654818+05:30,2021-10-26 16:43:42.654842+05:30,,
14231,Mangdenagar,t,2021-10-26 16:43:42.659681+05:30,2021-10-26 16:43:42.659705+05:30,,
