id,imei,sim,wnld_tag,is_active,created_at,updated_at,created_by_id,updated_by_id,vehicle_id
2707,868996034830927,5755250132353,E251446E6574000000000496,t,2022-01-20 23:01:38.545714+05:30,2022-01-20 23:01:38.545748+05:30,1,,1227
2708,868996034861658,5755250152944,E251446E6574000000000649,t,2022-01-20 23:01:38.54826+05:30,2022-01-20 23:01:38.548344+05:30,1,,1228
2709,868996034903500,5755250152955,E251446E6574000000000490,t,2022-01-20 23:01:38.55055+05:30,2022-01-20 23:01:38.550582+05:30,1,,1232
2710,868996034903120,5755250152940,E251446E6574000000000648,t,2022-01-20 23:01:38.552513+05:30,2022-01-20 23:01:38.552545+05:30,1,,1229
2711,868996034841445,5755250194290,E251446E6574000000000488,t,2022-01-20 23:01:38.554544+05:30,2022-01-20 23:01:38.554577+05:30,1,,1233
2713,868996034835116,5755250153042,E251446E6574000000000218,t,2022-01-20 23:01:38.559154+05:30,2022-01-20 23:01:38.559188+05:30,1,,1230
2714,868996034840454,5755250194311,E251446E6574000000000283,t,2022-01-20 23:01:38.561203+05:30,2022-01-20 23:01:38.561242+05:30,1,,2074
2715,868996034840355,5755250194295,E251446E6574000000000297,t,2022-01-20 23:01:38.563192+05:30,2022-01-20 23:01:38.563226+05:30,1,,1167
2716,868996034841031,5755250194301,E251446E6574000000000295,t,2022-01-20 23:01:38.565324+05:30,2022-01-20 23:01:38.565365+05:30,1,,1153
2717,868996034839415,5755250194286,E251446E6574000000000284,t,2022-01-20 23:01:38.567246+05:30,2022-01-20 23:01:38.567277+05:30,1,,1235
2718,868996034833632,5755250194287,E251446E6574000000000301,t,2022-01-20 23:01:38.569287+05:30,2022-01-20 23:01:38.569376+05:30,1,,1773
2719,868996034839811,5755250194302,E251446E6574000000000302,t,2022-01-20 23:01:38.571307+05:30,2022-01-20 23:01:38.571362+05:30,1,,1774
2720,868996034841320,5755250194304,E251446E6574000000000300,t,2022-01-20 23:01:38.573385+05:30,2022-01-20 23:01:38.573417+05:30,1,,1529
2721,868996034831446,5755250132272,E251446E6574000000000411,t,2022-01-20 23:01:38.575478+05:30,2022-01-20 23:01:38.57551+05:30,1,,1152
2722,868996034835173,5755250194285,E251446E6574000000000298,t,2022-01-20 23:01:38.577614+05:30,2022-01-20 23:01:38.577645+05:30,1,,1775
2723,868996034840231,5755250194303,E251446E6574000000000299,t,2022-01-20 23:01:38.579642+05:30,2022-01-20 23:01:38.579673+05:30,1,,1819
2724,868996034839423,5755250194292,E251446E6574000000000313,t,2022-01-20 23:01:38.58194+05:30,2022-01-20 23:01:38.581973+05:30,1,,1550
2725,868996034840991,5755250194289,E251446E6574000000000311,t,2022-01-20 23:01:38.584038+05:30,2022-01-20 23:01:38.584072+05:30,1,,1132
2726,868996034840413,5755250194297,E251446E6574000000000293,t,2022-01-20 23:01:38.586132+05:30,2022-01-20 23:01:38.586165+05:30,1,,1551
2727,868996034841155,5755250194284,E251446E6574000000000312,t,2022-01-20 23:01:38.58823+05:30,2022-01-20 23:01:38.588264+05:30,1,,1168
2728,868996034840942,5755250194308,E251446E6574000000000286,t,2022-01-20 23:01:38.590445+05:30,2022-01-20 23:01:38.59048+05:30,1,,1155
2729,868996034840652,5755250194305,E251446E6574000000000285,t,2022-01-20 23:01:38.592548+05:30,2022-01-20 23:01:38.592581+05:30,1,,1169
2730,868996034835058,5755250194291,E251446E6574000000000294,t,2022-01-20 23:01:38.594621+05:30,2022-01-20 23:01:38.594654+05:30,1,,1170
2731,868996034841072,5755250194309,E251446E6574000000000292,t,2022-01-20 23:01:38.596789+05:30,2022-01-20 23:01:38.596823+05:30,1,,1171
2732,868996034840959,5755250223004,E251446E6574000000000290,t,2022-01-20 23:01:38.598987+05:30,2022-01-20 23:01:38.599021+05:30,1,,1154
2733,868996034833624,5755250153041,E251446E6574000000000251,t,2022-01-20 23:01:38.601037+05:30,2022-01-20 23:01:38.601071+05:30,1,,1115
2734,868996034840983,5755250222960,E251446E6574000000000288,t,2022-01-20 23:01:38.603185+05:30,2022-01-20 23:01:38.603218+05:30,1,,1116
2735,868996034840181,5755250153057,E251446E6574000000000253,t,2022-01-20 23:01:38.605331+05:30,2022-01-20 23:01:38.60537+05:30,1,,1117
2736,868996034840934,5755250153050,E251446E6574000000000250,t,2022-01-20 23:01:38.607397+05:30,2022-01-20 23:01:38.607429+05:30,1,,1133
2737,868996034841015,5755250194318,E251446E6574000000003160,t,2022-01-20 23:01:38.609457+05:30,2022-01-20 23:01:38.609489+05:30,1,,1312
2738,868996034835439,5755250194319,E251446E6574000000003161,t,2022-01-20 23:01:38.611468+05:30,2022-01-20 23:01:38.6115+05:30,1,,1313
2739,868996034841403,5755250194315,E251446E6574000000003168,t,2022-01-20 23:01:38.613764+05:30,2022-01-20 23:01:38.613797+05:30,1,,1314
2740,868996034835165,5755250194313,E251446E6574000000003172,t,2022-01-20 23:01:38.615836+05:30,2022-01-20 23:01:38.615869+05:30,1,,1315
2741,868996034840371,5755250194321,E251446E6574000000003200,t,2022-01-20 23:01:38.617919+05:30,2022-01-20 23:01:38.617953+05:30,1,,1316
2742,868996034835405,5755250194316,E251446E6574000000003197,t,2022-01-20 23:01:38.61998+05:30,2022-01-20 23:01:38.62001+05:30,1,,1317
2743,868996034840363,5755250194317,E251446E6574000000003193,t,2022-01-20 23:01:38.62212+05:30,2022-01-20 23:01:38.622152+05:30,1,,1318
2744,868996034841700,5755250194326,E251446E6574000000003409,t,2022-01-20 23:01:38.624171+05:30,2022-01-20 23:01:38.624202+05:30,1,,1319
2745,868996034839431,5755250194330,E251446E6574000000003408,t,2022-01-20 23:01:38.626195+05:30,2022-01-20 23:01:38.626228+05:30,1,,1320
2746,868996034841676,5755250194328,E251446E6574000000003403,t,2022-01-20 23:01:38.628245+05:30,2022-01-20 23:01:38.628276+05:30,1,,1321
2747,868996034840884,5755250194331,E251446E6574000000003405,t,2022-01-20 23:01:38.630483+05:30,2022-01-20 23:01:38.630516+05:30,1,,1322
2748,868996034835074,5755250194325,E251446E6574000000003401,t,2022-01-20 23:01:38.63249+05:30,2022-01-20 23:01:38.632523+05:30,1,,1323
2749,868996034839779,5755250194337,E251446E6574000000003407,t,2022-01-20 23:01:38.63457+05:30,2022-01-20 23:01:38.634602+05:30,1,,1324
2750,868996034839910,5755250194270,E251446E6574000000003406,t,2022-01-20 23:01:38.63712+05:30,2022-01-20 23:01:38.637202+05:30,1,,1325
2751,868996034840298,5755250194333,E251446E6574000000003400,t,2022-01-20 23:01:38.639201+05:30,2022-01-20 23:01:38.639233+05:30,1,,1326
2752,868996034835470,5755250194322,E251446E6574000000003402,t,2022-01-20 23:01:38.641249+05:30,2022-01-20 23:01:38.641281+05:30,1,,1327
2753,868996034840520,5755250194339,E251446E6574000000003398,t,2022-01-20 23:01:38.643251+05:30,2022-01-20 23:01:38.643283+05:30,1,,1328
2754,868996034840421,5755250194272,E251446E6574000000003399,t,2022-01-20 23:01:38.645286+05:30,2022-01-20 23:01:38.64536+05:30,1,,1329
2755,868996034835231,5755250194269,E251446E6574000000003397,t,2022-01-20 23:01:38.64742+05:30,2022-01-20 23:01:38.647452+05:30,1,,1330
2756,868996034840538,5755250194334,E251446E6574000000003395,t,2022-01-20 23:01:38.649436+05:30,2022-01-20 23:01:38.649468+05:30,1,,1331
2757,868996034841270,5755250194335,E251446E6574000000003194,t,2022-01-20 23:01:38.651436+05:30,2022-01-20 23:01:38.651469+05:30,1,,1332
2758,868996034840389,5755250194268,E251446E6574000000003196,t,2022-01-20 23:01:38.653494+05:30,2022-01-20 23:01:38.653527+05:30,1,,1333
2759,868996034840223,5755250194329,E251446E6574000000003404,t,2022-01-20 23:01:38.655694+05:30,2022-01-20 23:01:38.655727+05:30,1,,1334
2760,868996034839407,5755250194338,E251446E6574000000003396,t,2022-01-20 23:01:38.657808+05:30,2022-01-20 23:01:38.65784+05:30,1,,1335
2761,868996034837005,5755250098654,E251446E6574000000003338,t,2022-01-20 23:01:38.659835+05:30,2022-01-20 23:01:38.659868+05:30,1,,1336
2762,868996034903138,5755250132187,E251446E6574000000003336,t,2022-01-20 23:01:38.661932+05:30,2022-01-20 23:01:38.661963+05:30,1,,1337
2763,868996034903799,5755250132207,E251446E6574000000003352,t,2022-01-20 23:01:38.664534+05:30,2022-01-20 23:01:38.664566+05:30,1,,1338
2764,868996034904417,5755250098559,E251446E6574000000003353,t,2022-01-20 23:01:38.6665+05:30,2022-01-20 23:01:38.666532+05:30,1,,1339
2765,868996034839795,5755250098667,E251446E6574000000003347,t,2022-01-20 23:01:38.668444+05:30,2022-01-20 23:01:38.668476+05:30,1,,1340
2766,868996034904441,5755250098669,E251446E6574000000003391,t,2022-01-20 23:01:38.670453+05:30,2022-01-20 23:01:38.670486+05:30,1,,1341
2767,868996034840678,5755250223002,,t,2022-01-20 23:01:38.672508+05:30,2022-01-20 23:01:38.67254+05:30,1,,1344
2768,868996034841189,5755250222975,,t,2022-01-20 23:01:38.674456+05:30,2022-01-20 23:01:38.674487+05:30,1,,1345
2769,868996034841247,5755250153013,E251446E6574000000000266,t,2022-01-20 23:01:38.676376+05:30,2022-01-20 23:01:38.676408+05:30,1,,1268
2770,868996034841395,5755250153016,E251446E6574000000000171,t,2022-01-20 23:01:38.678379+05:30,2022-01-20 23:01:38.678411+05:30,1,,1286
2771,868996034899674,5755250152968,E251446E6574000000000147,t,2022-01-20 23:01:38.680453+05:30,2022-01-20 23:01:38.680484+05:30,1,,1287
2772,868996034902908,5755250132369,E251446E6574000000000141,t,2022-01-20 23:01:38.682397+05:30,2022-01-20 23:01:38.682429+05:30,1,,1288
2773,868996034841007,5755250153135,E251446E6574000000000275,t,2022-01-20 23:01:38.684454+05:30,2022-01-20 23:01:38.684487+05:30,1,,1269
2774,868996034840603,5755250153068,E251446E6574000000000233,t,2022-01-20 23:01:38.686646+05:30,2022-01-20 23:01:38.686678+05:30,1,,1270
2775,868996034833798,5755250153074,E251446E6574000000000234,t,2022-01-20 23:01:38.688744+05:30,2022-01-20 23:01:38.688776+05:30,1,,1271
2776,868996034840843,5755250153060,E251446E6574000000000235,t,2022-01-20 23:01:38.690832+05:30,2022-01-20 23:01:38.690864+05:30,1,,1272
2777,868996034841288,5755250153063,E251446E6574000000000237,t,2022-01-20 23:01:38.692786+05:30,2022-01-20 23:01:38.692818+05:30,1,,1273
2778,868996034841098,5755250153059,E251446E6574000000000223,t,2022-01-20 23:01:38.694863+05:30,2022-01-20 23:01:38.694895+05:30,1,,1274
2779,868996034835124,5755250153066,E251446E6574000000000227,t,2022-01-20 23:01:38.697136+05:30,2022-01-20 23:01:38.697226+05:30,1,,1289
2780,868996034840504,5755250153065,E251446E6574000000000272,t,2022-01-20 23:01:38.699213+05:30,2022-01-20 23:01:38.699245+05:30,1,,1275
2781,868996034840728,5755250153061,E251446E6574000000000236,t,2022-01-20 23:01:38.701244+05:30,2022-01-20 23:01:38.701277+05:30,1,,1290
2782,868996034840751,5755250153062,E251446E6574000000000415,t,2022-01-20 23:01:38.703327+05:30,2022-01-20 23:01:38.703368+05:30,1,,1291
2783,868996034840736,5755250153067,E251446E6574000000000274,t,2022-01-20 23:01:38.705589+05:30,2022-01-20 23:01:38.705621+05:30,1,,1292
2784,868996034840496,5755250153084,E251446E6574000000000229,t,2022-01-20 23:01:38.707646+05:30,2022-01-20 23:01:38.707678+05:30,1,,1293
2785,868996034840405,5755250153085,E251446E6574000000000230,t,2022-01-20 23:01:38.709719+05:30,2022-01-20 23:01:38.70975+05:30,1,,1294
2786,868996034841023,5755250152965,E251446E6574000000000224,t,2022-01-20 23:01:38.711732+05:30,2022-01-20 23:01:38.711763+05:30,1,,1295
2787,868996034833590,5755250153049,E251446E6574000000000222,t,2022-01-20 23:01:38.714048+05:30,2022-01-20 23:01:38.71408+05:30,1,,1296
2788,868996034839753,5755250153079,E251446E6574000000000221,t,2022-01-20 23:01:38.716112+05:30,2022-01-20 23:01:38.716145+05:30,1,,1297
2789,868996034840124,5755250153082,E251446E6574000000000414,t,2022-01-20 23:01:38.718084+05:30,2022-01-20 23:01:38.718117+05:30,1,,1298
2790,868996034840470,5755250153083,E251446E6574000000000231,t,2022-01-20 23:01:38.720013+05:30,2022-01-20 23:01:38.720046+05:30,1,,1299
2791,868996034840611,5755250153064,E251446E6574000000000273,t,2022-01-20 23:01:38.722098+05:30,2022-01-20 23:01:38.72213+05:30,1,,1300
2792,868996034840280,5755250194314,E251446E6574000000000345,t,2022-01-20 23:01:38.724+05:30,2022-01-20 23:01:38.724032+05:30,1,,1276
2793,868996034840439,5755250194306,E251446E6574000000000346,t,2022-01-20 23:01:38.725969+05:30,2022-01-20 23:01:38.726+05:30,1,,1301
2794,868996034839340,5755250153039,E251446E6574000000000353,t,2022-01-20 23:01:38.729073+05:30,2022-01-20 23:01:38.729134+05:30,1,,1302
2795,868996034840777,5755250194312,E251446E6574000000000352,t,2022-01-20 23:01:38.731952+05:30,2022-01-20 23:01:38.731986+05:30,1,,1303
2796,868996034840074,5755250194320,E251446E6574000000000351,t,2022-01-20 23:01:38.73403+05:30,2022-01-20 23:01:38.734062+05:30,1,,1277
2797,868996034840686,5755250194327,E251446E6574000000000350,t,2022-01-20 23:01:38.736036+05:30,2022-01-20 23:01:38.736068+05:30,1,,1278
2798,868996034840587,5755250194266,E251446E6574000000000305,t,2022-01-20 23:01:38.738137+05:30,2022-01-20 23:01:38.738171+05:30,1,,1279
2799,868996034835132,5755250194299,E251446E6574000000000347,t,2022-01-20 23:01:38.740274+05:30,2022-01-20 23:01:38.740354+05:30,1,,1280
2800,868996034841171,5755250194323,E251446E6574000000000349,t,2022-01-20 23:01:38.742281+05:30,2022-01-20 23:01:38.74236+05:30,1,,1282
2801,868996034840090,5755250222959,E251446E6574000000000307,t,2022-01-20 23:01:38.744274+05:30,2022-01-20 23:01:38.744352+05:30,1,,1304
2802,868996034835017,5755250222999,E251446E6574000000000344,t,2022-01-20 23:01:38.746341+05:30,2022-01-20 23:01:38.74638+05:30,1,,1305
2803,868996034841353,5755250223001,E251446E6574000000000291,t,2022-01-20 23:01:38.748514+05:30,2022-01-20 23:01:38.748546+05:30,1,,1283
2804,868996034835397,5755250153003,E251446E6574000000000142,t,2022-01-20 23:01:38.750493+05:30,2022-01-20 23:01:38.750525+05:30,1,,1306
2805,868996034833780,5755250222979,E251446E6574000000000420,t,2022-01-20 23:01:38.752748+05:30,2022-01-20 23:01:38.75278+05:30,1,,1448
2806,868996034833731,5755250222974,E251446E6574000000000592,t,2022-01-20 23:01:38.75486+05:30,2022-01-20 23:01:38.754891+05:30,1,,1450
2807,868996034840876,5755250222952,E251446E6574000000000597,t,2022-01-20 23:01:38.756847+05:30,2022-01-20 23:01:38.756879+05:30,1,,1452
2808,868996034840975,5755250223000,E251446E6574000000000595,t,2022-01-20 23:01:38.758971+05:30,2022-01-20 23:01:38.759002+05:30,1,,1451
2809,868996034840082,5755250222962,E251446E6574000000000596,t,2022-01-20 23:01:38.76095+05:30,2022-01-20 23:01:38.760982+05:30,1,,1449
2810,868996034841338,5755250222995,E251446E6574000000000598,t,2022-01-20 23:01:38.762921+05:30,2022-01-20 23:01:38.762954+05:30,1,,1453
2811,868996034835066,5755250222973,E251446E6574000000003189,t,2022-01-20 23:01:38.764898+05:30,2022-01-20 23:01:38.76493+05:30,1,,1490
2812,868996034835181,5755250222956,E251446E6574000000003277,t,2022-01-20 23:01:38.767006+05:30,2022-01-20 23:01:38.767038+05:30,1,,1484
2813,868996034833673,5755250222998,E251446E6574000000003262,t,2022-01-20 23:01:38.769015+05:30,2022-01-20 23:01:38.769046+05:30,1,,1489
2814,868996034840108,5755250222958,E251446E6574000000003622,t,2022-01-20 23:01:38.771054+05:30,2022-01-20 23:01:38.771086+05:30,1,,1495
2815,868996034840314,5755250222997,E251446E6574000000003276,t,2022-01-20 23:01:38.773059+05:30,2022-01-20 23:01:38.773091+05:30,1,,1485
2816,868996034830687,5755250222936,E251446E6574000000003625,t,2022-01-20 23:01:38.776239+05:30,2022-01-20 23:01:38.776274+05:30,1,,1482
2817,868996034833749,5755250222976,E251446E6574000000003626,t,2022-01-20 23:01:38.77875+05:30,2022-01-20 23:01:38.778782+05:30,1,,1493
2818,868996034840850,5755250222967,E251446E6574000000003188,t,2022-01-20 23:01:38.780892+05:30,2022-01-20 23:01:38.780924+05:30,1,,1494
2819,868996034841213,5755250222969,E251446E6574000000003268,t,2022-01-20 23:01:38.783124+05:30,2022-01-20 23:01:38.783156+05:30,1,,1483
2820,868996034840892,5755250222961,E251446E6574000000003263,t,2022-01-20 23:01:38.785127+05:30,2022-01-20 23:01:38.78521+05:30,1,,1497
2821,868996034839852,5755250222977,E251446E6574000000003264,t,2022-01-20 23:01:38.787201+05:30,2022-01-20 23:01:38.787235+05:30,1,,1492
2822,868996034902742,5755250222935,E251446E6574000000003186,t,2022-01-20 23:01:38.789275+05:30,2022-01-20 23:01:38.789386+05:30,1,,1481
2823,868996034817767,5755250222938,E251446E6574000000003280,t,2022-01-20 23:01:38.791555+05:30,2022-01-20 23:01:38.791588+05:30,1,,1498
2824,868996034902437,5755250222984,E251446E6574000000003250,t,2022-01-20 23:01:38.793594+05:30,2022-01-20 23:01:38.793627+05:30,1,,1496
2825,868996034840256,5755250222953,E251446E6574000000003635,t,2022-01-20 23:01:38.795723+05:30,2022-01-20 23:01:38.795756+05:30,1,,1487
2826,868996034903617,5755250222983,E251446E6574000000003243,t,2022-01-20 23:01:38.797755+05:30,2022-01-20 23:01:38.797787+05:30,1,,1488
2827,868996034836312,5755250222937,E251446E6574000000003247,t,2022-01-20 23:01:38.799841+05:30,2022-01-20 23:01:38.799873+05:30,1,,1491
2828,868996034840488,5755250222996,E251446E6574000000003248,t,2022-01-20 23:01:38.801903+05:30,2022-01-20 23:01:38.801935+05:30,1,,1486
2829,868996034841254,5755250222966,,t,2022-01-20 23:01:38.803981+05:30,2022-01-20 23:01:38.804013+05:30,1,,1447
2830,868996034840173,5755250194332,E251446E6574000000003195,t,2022-01-20 23:01:38.806011+05:30,2022-01-20 23:01:38.806042+05:30,1,,1342
2831,868996034836866,5755250098660,E251446E6574000000003266,t,2022-01-20 23:01:38.808218+05:30,2022-01-20 23:01:38.80825+05:30,1,,1343
2832,868996034840868,5755250194336,E251446E6574000000000303,t,2022-01-20 23:01:38.810394+05:30,2022-01-20 23:01:38.810427+05:30,1,,1284
2833,868996034840132,5755250222986,E251446E6574000000000304,t,2022-01-20 23:01:38.812366+05:30,2022-01-20 23:01:38.812398+05:30,1,,1307
2834,868996034839365,5755250222955,E251446E6574000000000287,t,2022-01-20 23:01:38.814441+05:30,2022-01-20 23:01:38.814473+05:30,1,,1308
2835,868996034839514,5755250152947,E251446E6574000000000279,t,2022-01-20 23:01:38.816463+05:30,2022-01-20 23:01:38.816495+05:30,1,,1285
2836,868996034833772,5755250222970,E251446E6574000000000289,t,2022-01-20 23:01:38.818378+05:30,2022-01-20 23:01:38.81841+05:30,1,,1158
2837,868996034902957,5755250244594,E251446E6574000000000587,t,2022-01-20 23:01:38.820464+05:30,2022-01-20 23:01:38.820496+05:30,1,,1460
2838,868996034903369,5755250244591,E251446E6574000000000585,t,2022-01-20 23:01:38.822586+05:30,2022-01-20 23:01:38.822626+05:30,1,,1461
2839,868996034903898,5755250244557,E251446E6574000000000331,t,2022-01-20 23:01:38.824978+05:30,2022-01-20 23:01:38.82501+05:30,1,,1469
2840,868996034902791,5755250244590,E251446E6574000000000330,t,2022-01-20 23:01:38.827094+05:30,2022-01-20 23:01:38.827126+05:30,1,,1388
2841,868996034902254,5755250244599,E251446E6574000000000584,t,2022-01-20 23:01:38.829056+05:30,2022-01-20 23:01:38.829088+05:30,1,,1463
2842,868996034902387,5755250244555,E251446E6574000000000336,t,2022-01-20 23:01:38.831145+05:30,2022-01-20 23:01:38.831177+05:30,1,,1457
2843,868996034842153,5755250244620,E251446E6574000000000335,t,2022-01-20 23:01:38.833224+05:30,2022-01-20 23:01:38.833259+05:30,1,,1464
2844,868996034842179,5755250244604,E251446E6574000000000328,t,2022-01-20 23:01:38.835275+05:30,2022-01-20 23:01:38.835349+05:30,1,,1389
2845,868996034902809,5755250244641,E251446E6574000000000429,t,2022-01-20 23:01:38.837263+05:30,2022-01-20 23:01:38.837332+05:30,1,,1467
2846,868996034902643,5755250244550,E251446E6574000000000588,t,2022-01-20 23:01:38.839271+05:30,2022-01-20 23:01:38.839348+05:30,1,,1456
2847,868996034902924,5755250244593,E251446E6574000000000589,t,2022-01-20 23:01:38.841496+05:30,2022-01-20 23:01:38.841529+05:30,1,,1468
2848,868996034904110,5755250244582,E251446E6574000000000582,t,2022-01-20 23:01:38.843472+05:30,2022-01-20 23:01:38.843505+05:30,1,,1465
2849,868996034903195,5755250244581,E251446E6574000000000581,t,2022-01-20 23:01:38.845427+05:30,2022-01-20 23:01:38.845459+05:30,1,,1462
2850,868996034838748,5755250244577,E251446E6574000000000431,t,2022-01-20 23:01:38.847405+05:30,2022-01-20 23:01:38.847437+05:30,1,,1458
2851,868996034842195,5755250244602,E251446E6574000000000586,t,2022-01-20 23:01:38.849448+05:30,2022-01-20 23:01:38.849481+05:30,1,,1466
2852,868996034840827,5755250222965,E251446E6574000000000594,t,2022-01-20 23:01:38.851448+05:30,2022-01-20 23:01:38.85148+05:30,1,,1455
2853,868996034841262,5755250222968,E251446E6574000000000422,t,2022-01-20 23:01:38.854212+05:30,2022-01-20 23:01:38.854245+05:30,1,,1386
2854,868996034840835,5755250222957,E251446E6574000000000593,t,2022-01-20 23:01:38.856177+05:30,2022-01-20 23:01:38.856209+05:30,1,,1454
2855,868996034830935,5755250244638,E251446E6574000000003159,t,2022-01-20 23:01:38.858148+05:30,2022-01-20 23:01:38.85818+05:30,1,,1499
2856,868996034817734,5755250244553,E251446E6574000000003274,t,2022-01-20 23:01:38.860175+05:30,2022-01-20 23:01:38.860207+05:30,1,,1500
2857,868996034831420,5755250244554,E251446E6574000000003328,t,2022-01-20 23:01:38.86211+05:30,2022-01-20 23:01:38.862142+05:30,1,,1434
2858,868996034902593,5755250244596,E251446E6574000000003325,t,2022-01-20 23:01:38.86431+05:30,2022-01-20 23:01:38.86436+05:30,1,,1431
2859,868996034902494,5755250244589,E251446E6574000000003326,t,2022-01-20 23:01:38.866249+05:30,2022-01-20 23:01:38.866282+05:30,1,,1437
2860,868996034903351,5755250244580,E251446E6574000000003327,t,2022-01-20 23:01:38.868363+05:30,2022-01-20 23:01:38.868398+05:30,1,,1435
2861,868996034904409,5755250244584,E251446E6574000000003267,t,2022-01-20 23:01:38.870345+05:30,2022-01-20 23:01:38.870388+05:30,1,,1436
2862,868996034861757,5755250244648,E251446E6574000000003426,t,2022-01-20 23:01:38.872335+05:30,2022-01-20 23:01:38.872374+05:30,1,,1430
2863,868996034902403,5755250244618,E251446E6574000000003166,t,2022-01-20 23:01:38.874266+05:30,2022-01-20 23:01:38.874336+05:30,1,,1433
2864,868996034839266,5755250244614,E251446E6574000000003156,t,2022-01-20 23:01:38.876355+05:30,2022-01-20 23:01:38.876392+05:30,1,,1432
2865,868996034840447,5755250222964,E251446E6574000000000433,t,2022-01-20 23:01:38.878318+05:30,2022-01-20 23:01:38.878362+05:30,1,,1387
2866,868996034903484,5755250244597,E251446E6574000000000509,t,2022-01-20 23:01:38.880232+05:30,2022-01-20 23:01:38.880263+05:30,1,,1391
2867,868996034903203,5755250244592,E251446E6574000000000511,t,2022-01-20 23:01:38.882276+05:30,2022-01-20 23:01:38.88235+05:30,1,,1390
2868,868996034817742,5755250244603,E251446E6574000000000248,t,2022-01-20 23:01:38.884563+05:30,2022-01-20 23:01:38.884595+05:30,1,,1470
2869,868996034831610,5755250244595,E251446E6574000000000524,t,2022-01-20 23:01:38.886532+05:30,2022-01-20 23:01:38.886564+05:30,1,,1392
2870,868996034903609,5755250244561,E251446E6574000000003413,t,2022-01-20 23:01:38.88846+05:30,2022-01-20 23:01:38.888492+05:30,1,,1441
2871,868996034904102,5755250244563,E251446E6574000000003419,t,2022-01-20 23:01:38.890394+05:30,2022-01-20 23:01:38.890428+05:30,1,,1439
2872,868996034839282,5755250244634,E251446E6574000000003414,t,2022-01-20 23:01:38.89252+05:30,2022-01-20 23:01:38.892553+05:30,1,,1501
2873,868996034903955,5755250244556,E251446E6574000000003412,t,2022-01-20 23:01:38.894461+05:30,2022-01-20 23:01:38.894493+05:30,1,,1438
2874,868996034903179,5755250244564,E251446E6574000000003415,t,2022-01-20 23:01:38.896384+05:30,2022-01-20 23:01:38.896416+05:30,1,,1440
2875,868996034835413,5755250222972,E251446E6574000000000421,t,2022-01-20 23:01:38.898436+05:30,2022-01-20 23:01:38.898467+05:30,1,,1459
2876,868996034799429,5755250304316,E251446E6574000000000327,t,2022-01-20 23:01:38.900541+05:30,2022-01-20 23:01:38.900573+05:30,1,,1474
2877,868996034841957,5755250223006,E251446E6574000000000324,t,2022-01-20 23:01:38.902457+05:30,2022-01-20 23:01:38.902489+05:30,1,,1472
2878,868996034799312,5755250304339,E251446E6574000000000583,t,2022-01-20 23:01:38.9044+05:30,2022-01-20 23:01:38.904432+05:30,1,,1473
2879,868996034758532,5755250304332,E251446E6574000000000322,t,2022-01-20 23:01:38.906433+05:30,2022-01-20 23:01:38.906465+05:30,1,,1471
2880,868996034804989,5755250304346,E251446E6574000000000514,t,2022-01-20 23:01:38.908555+05:30,2022-01-20 23:01:38.908587+05:30,1,,1393
2881,868996034799056,5755250304348,E251446E6574000000000518,t,2022-01-20 23:01:38.910643+05:30,2022-01-20 23:01:38.910675+05:30,1,,1402
2882,868996034804864,5755250304287,E251446E6574000000000469,t,2022-01-20 23:01:38.912794+05:30,2022-01-20 23:01:38.912827+05:30,1,,1400
2883,868996034833343,5755250304288,E251446E6574000000000515,t,2022-01-20 23:01:38.914875+05:30,2022-01-20 23:01:38.914907+05:30,1,,1405
2884,868996034833327,5755250304256,E251446E6574000000000513,t,2022-01-20 23:01:38.917054+05:30,2022-01-20 23:01:38.917088+05:30,1,,1406
2885,868996034758359,5755250304324,E251446E6574000000000523,t,2022-01-20 23:01:38.919098+05:30,2022-01-20 23:01:38.919132+05:30,1,,1404
2886,868996034832683,5755250304257,E251446E6574000000000517,t,2022-01-20 23:01:38.921097+05:30,2022-01-20 23:01:38.92113+05:30,1,,1403
2887,869867031199229,5755250098611,E251446E6574000000000522,t,2022-01-20 23:01:38.923144+05:30,2022-01-20 23:01:38.923178+05:30,1,,1401
2888,868996034833350,5755250304315,E251446E6574000000003473,t,2022-01-20 23:01:38.925237+05:30,2022-01-20 23:01:38.92527+05:30,1,,1503
2889,868996034833509,5755250304304,E251446E6574000000000512,t,2022-01-20 23:01:38.927452+05:30,2022-01-20 23:01:38.927487+05:30,1,,1397
2890,868996034758854,5755250304305,E251446E6574000000000516,t,2022-01-20 23:01:38.929744+05:30,2022-01-20 23:01:38.929777+05:30,1,,1398
2891,868996034799148,5755250304319,E251446E6574000000000571,t,2022-01-20 23:01:38.932022+05:30,2022-01-20 23:01:38.932054+05:30,1,,1612
2892,868996034757989,5755250304320,E251446E6574000000000556,t,2022-01-20 23:01:38.934194+05:30,2022-01-20 23:01:38.934227+05:30,1,,1613
2893,868996034805564,5755250304258,E251446E6574000000000611,t,2022-01-20 23:01:38.936214+05:30,2022-01-20 23:01:38.936246+05:30,1,,1614
2894,868996034841833,5755250304260,E251446E6574000000000550,t,2022-01-20 23:01:38.938219+05:30,2022-01-20 23:01:38.938251+05:30,1,,1615
2895,868996034804815,5755250304286,E251446E6574000000000604,t,2022-01-20 23:01:38.940637+05:30,2022-01-20 23:01:38.94067+05:30,1,,1616
